candidate_id,predownload_status,predownload_score,predownload_reasons,direct_repository_signal,explicit_file_signal,publication_doi_signal,human_clinical_health_signal,participant_signal,open_license_signal,restriction_signal_strict,active_expansion_doi_match,original_paper_doi_match,title,publisher,repository_client,doi,url,publication_year,formats,rights_license_short,related_publications_short,description_short
RCTC-05209,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Supplemental data from: Adrenal suppression from vamorolone and prednisone in Duchenne muscular dystrophy: results from the phase 2b clinical trial,Dryad,dryad.dryad,10.5061/dryad.sbcc2frgb,https://datadryad.org/dataset/doi:10.5061/dryad.sbcc2frgb,2024,,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode,IsCitedBy:DOI:10.1210/clinem/dgae521,"Vamorolone, a novel “dissociative” steroid, demonstrated similar efficacy in muscle function relative to prednisone 0.75 mg/kg/day but improved linear growth and bone turnover markers in a randomized trial of pediatric Duchenne muscular dystrophy (DMD). The objective is to determine the frequency of adrenal suppression (AS) induced by vamorolone and prednisone in pediatric DMD and to assess cortisol thresholds using a monoclonal antibody immunoassay. Post-hoc analysis of cortisol levels was performed on data from a randomized, double-blind, placebo- and prednisone-controlled 24-week trial of vamorolone with a 24-week crossover extension. Morning and ACTH-stimulated cortisol levels were measured using the Elecsys II immunoassay, with AS defined as stimulated cortisol of <500nmol/L (“historical threshold”) and <400nmol/L (“revised threshold”). The mean age at enrolment was 5.41±0.86 yea..."
RCTC-00151,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,"Systemic corticosteroids and mortality in severe and critical COVID-19 patients in Wuhan, China",Dryad,dryad.dryad,10.5061/dryad.k0p2ngf6b,https://datadryad.org/dataset/doi:10.5061/dryad.k0p2ngf6b,2020,,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode,IsCitedBy:DOI:10.1210/clinem/dgaa627,"Background: Systemic corticosteroids are now recommended in many treatment guidelines, though supporting evidence is limited to one randomised controlled clinical trial (RECOVERY). Objective: To identify whether corticosteroids were beneficial to COVID-19 patients. Methods: 1514 severe and 249 critical hospitalized COVID-19 patients from two medical centers in Wuhan, China. Multivariable Cox models, Cox model with time-varying exposure and propensity score analysis (inverse-probability-of-treatment-weighting (IPTW) and propensity score matching (PSM)) to estimate the association of corticosteroid use with risk of in-hospital mortality in severe and critical cases. Results: Corticosteroids were administered in 531 (35.1%) severe and 159 (63.9%) critical patients. Compared to non-corticosteroid group, systemic corticosteroid use was not associated with beneficial effect in reducing in-h..."
RCTC-05233,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,The Feasibility of a Behavioral Group Intervention After Weight-Loss Surgery: A Randomized Pilot Trial,Dryad,dryad.dryad,10.5061/dryad.1jwstqjqd,https://datadryad.org/dataset/doi:10.5061/dryad.1jwstqjqd,2019,,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode,IsCitedBy:DOI:10.1371/journal.pone.0223885,"Background: Formal psychosocial support programs after weight-loss surgery are limited in scope and availability. Objective: This randomized pilot study evaluated the feasibility of a postoperative behavioral intervention program. Materials and Methods: Postoperative weight-loss surgery patients (N = 50) were recruited from February 2017–July 2017 and randomized to a four-month behavioral program or usual care wait-list. Outcomes evaluated in addition to feasibility included health-related quality of life (Short Form -36), psychosocial functioning and adherence. Secondary outcomes included within-group changes for each outcome. Results: Out of eight possible sessions, intervention participants attended a mean of 4.2 sessions. Intervention group participants experienced greater improvements in the social functioning domain of health-related quality of life compared to usual care. Self-..."
RCTC-05141,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,The effect of sertraline on depression and associations with persistent depression in survivors of HIV-related cryptococcal meningitis,Dryad,dryad.dryad,10.5061/dryad.n5tb2rbtr,https://datadryad.org/dataset/doi:10.5061/dryad.n5tb2rbtr,2021,,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode,IsCitedBy:URL:https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4127879/ | IsCitedBy:DOI:10.12688/wellcomeopenres.16363.1,"Background: Depression is associated with worse outcomes in persons living with HIV/AIDS and has a prevalence more than three times as high as in the general population. Despite this, there are few randomized studies of antidepressants in HIV-infected Africans. Methods: We enrolled 460 HIV-infected Africans with cryptococcal meningitis into a randomized clinical trial of adjunctive sertraline vs placebo (2015-2017). We screened for clinical depression using the Center for Epidemiologic Studies Depression Scale (CES-D) at one and three months after meningitis diagnosis and initiation of treatment. We evaluated the relationship between sertraline and depression, as well as associations with persistent depression, at three months. Results: At one- and three-months post meningitis diagnosis, 62% (108/174) and 44% (74/169) of all subjects had depression (CES>15), respectively. At three mon..."
RCTC-00929,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,"Supplementary information files for ""Adherence to exercise rehabilitation programmes in stroke survivors: a scoping review""",Loughborough University,bl.lboro,10.17028/rd.lboro.30147469.v1,https://repository.lboro.ac.uk/articles/dataset/Supplementary_information_files_for_Adherence_to_exercise_rehabilitation_programmes_in_stroke_survivors_a_scoping_review_/30147469/1,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:Handle:2134/30136159.v1,"Supplementary files for article ""Adherence to exercise rehabilitation programmes in stroke survivors: a scoping review"" Objectives To identify how exercise adherence is reported in research which focuses on enhancing cardiorespiratory and muscular fitness in stroke survivors. Design Systematic scoping review. Data sources Scopus, PubMED/MEDLINE, Cochrane Central Register of Controlled Trials, Cumulative Index to Nursing and Allied Health Literature, PsycINFO/PsycARTICLES and Web of Science. Eligibility criteria for selecting studies The review sought published reports involving a cardiorespiratory or resistance training exercise intervention for people who experienced a stroke ≥6 months prior to participation. Reports were screened by two reviewers and were assessed for methodological quality using the Mixed Methods Appraisal Tool. Results 37 reports (randomised trials=30, interventio..."
RCTC-03141,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,"Supplementary information files for ""Exercise as an anti-inflammatory therapy in Axial Spondyloarthritis Therapeutic Intervention (EXTASI) study: a randomized controlled trial""",Loughborough University,bl.lboro,10.17028/rd.lboro.28286774.v1,https://repository.lboro.ac.uk/articles/dataset/Supplementary_information_files_for_Exercise_as_an_anti-inflammatory_therapy_in_Axial_Spondyloarthritis_Therapeutic_Intervention_EXTASI_study_a_randomized_controlled_trial_/28286774/1,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:Handle:2134/26004319,"Supplementary files for article ""Exercise as an anti-inflammatory therapy in Axial Spondyloarthritis Therapeutic Intervention (EXTASI) study: a randomized controlled trial""Objectives: Axial SpA (axSpA) is a chronic inflammatory disease, yet despite known anti-inflammatory effects of exercise, the effect of exercise on inflammatory immune cell populations and associated inflammatory profiles in axSpA is unknown. This randomized controlled trial investigated the effect of 12 weeks of walking on symptom severity, cardiometabolic health, inflammatory biomarkers and immune cell populations.Methods: Twenty people (60% male) living with axSpA who were on a stable dose of NSAIDs participated. Participants were randomly assigned to control or exercise (30 min of walking five times per week). Participants were invited back every 4 weeks for assessment.Results: There was a 0% dropout rate and no..."
RCTC-02946,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,"Supplementary information files for ""Kidney Beam-A Cost-Effective Digital Intervention to Improve Mental Health""",Loughborough University,bl.lboro,10.17028/rd.lboro.28694822.v1,https://repository.lboro.ac.uk/articles/dataset/Supplementary_information_files_for_Kidney_Beam-A_Cost-Effective_Digital_Intervention_to_Improve_Mental_Health_/28694822/1,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:Handle:2134/27312291.v1,"Supplementary files for article "" Kidney Beam-A cost-effective digital intervention to improve mental health Introduction : There is inequity in the provision of physical rehabilitation services for people living with chronic kidney disease (CKD). The Kidney BEAM trial evaluated the clinical value and cost effectiveness of a physical activity digital health intervention (DHI) in CKD. Methods : In a single-blind, 11 center, randomized controlled trial, 340 adult participants with CKD were randomly assigned to either the Kidney BEAM physical activity DHI or a waitlist control. This study assessed the difference in the Kidney Disease Quality of Life Short Form 1.3 Mental Component Summary (KDQoL-SF1.3 MCS) between intervention and control groups at 6-months, and cost-effectiveness of the intervention. Results : At 6-months, there was a significant difference in mean adjusted change in KD..."
RCTC-06362,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Supplementary information files for: Pharmacokinetic profile of incremental oral doses of dietary nitrate in young and older adults: a crossover randomized clinical trial,Loughborough University,bl.lboro,10.17028/rd.lboro.16917508,https://repository.lboro.ac.uk/articles/dataset/Supplementary_information_files_for_Pharmacokinetic_profile_of_incremental_oral_doses_of_dietary_nitrate_in_young_and_older_adults_a_crossover_randomized_clinical_trial/16917508,2021,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1093/jn/nxab354,"Supplementary files for article: Pharmacokinetic profile of incremental oral doses of dietary nitrate in young and older adults: a crossover randomized clinical trial. BackgroundDietary nitrate consumption can increase concentrations of nitrate and nitrite in blood, saliva and urine. Whether the change in concentrations is influenced by age is currently unknown. ObjectiveMeasure changes in nitrate and nitrite concentrations in plasma, urine, saliva and exhaled nitric oxide (NO) concentrations following single incremental doses of dietary nitrate in young and older healthy adults. Methods12 young (18–35 years) and 12 older (60–75 years) healthy, non-smoking participants consumed single doses of 100g, 200g, 300g whole beetroot and 1000 mg potassium nitrate (positive control) at least 7 days apart in a crossover, randomized clinical trial. Plasma nitrate and nitrite concentrations, and e..."
RCTC-02529,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Data for : Preoperative Duloxetine to Improve acute pain and quality of recovery in patients undergoing modified radical mastectomy: A dose-ranging randomized controlled trial,Mendeley,bl.mendeley,10.17632/6k3w5zyj7m,https://data.mendeley.com/datasets/6k3w5zyj7m,2020,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | info:eu-repo/semantics/openAccess,IsSupplementTo:DOI:10.1016/j.jclinane.2020.110007,"Preoperative Duloxetine to Improve acute pain and quality of recovery in patients undergoing modified radical mastectomy: A dose-ranging randomized controlled trial Objective: Duloxetine has been recently used as a part of multimodal analgesia in perioperative settings, yet the optimal dose of Duloxetine is not determined. Design: A parallel, randomized, placebo-controlled trial. Setting: Tertiary level oncology center Patients: 88 female patients with breast cancer were subjected to modified radical mastectomy (MRM) with ASA class I and II were recruited. Intervention: Participants were randomly allocated into 4 equal groups received 2 hours preoperatively, placebo (D0, N=22), Duloxetine 30 mg (D30, N=22), Duloxetine 60 mg (D60, N=22) and Duloxetine 90 mg (D90, N=22) tablet. Measurements: The primary outcome; 24 h cumulative postoperative morphine consumption and the secondary outcom..."
RCTC-02917,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Data for: A randomized controlled efficacy trial of a smoking prevention programme with Grade 8 students in high schools,Mendeley,bl.mendeley,10.17632/8sgpvp2tt3,https://data.mendeley.com/datasets/8sgpvp2tt3,2018,,Public Domain Dedication http://creativecommons.org/publicdomain/zero/1.0 | info:eu-repo/semantics/openAccess,IsSupplementTo:DOI:10.1016/j.ijer.2018.10.003,Data set from DeadCool project. Variables removed to avoid unintentional disclosure.
RCTC-05660,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Data for: Effects of Dieting Associated with Combined aerobic and Resistance Training program on Body Composition and Cardiovascular Disease Risk Factors among Obese Students with Metabolic Syndrome,Mendeley,bl.mendeley,10.17632/j22h832thx,https://data.mendeley.com/datasets/j22h832thx,2020,,Public Domain Dedication http://creativecommons.org/publicdomain/zero/1.0 | info:eu-repo/semantics/openAccess,IsSupplementTo:DOI:10.1016/j.jesf.2020.03.002,"Background: Diet and physical activity are the most commonly recommended strategies for preventing and treating metabolic syndrome (MetS). This randomized trial aims to examine the effectiveness of a weight reduction intervention based on caloric restriction, low-impact aerobics (LIA), and a resistance-training program in improving body composition, metabolic parameters and cardiovascular disease (CVD) risk factors among obese students diagnosed with MetS. Methods: In all, 23 male participants, aged 19-24 years, were randomly introduced to a dieting program (the diet group, or DG = 09) or to dieting associated with a supervised physical training program (the diet plus training group, or DTG = 14). Before and after the intervention, the participants' anthropometric measures and cardiovascular disease risk factors were assessed. Results: Following the interventions, significant improvem..."
RCTC-02645,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Data for: Effects of repetitive transcranial magnetic stimulation in combination with a low-carbohydrate diet in overweight or obese patients. A randomized controlled trial.,Mendeley,bl.mendeley,10.17632/kdr3b4srbv,https://data.mendeley.com/datasets/kdr3b4srbv,2019,,Public Domain Dedication http://creativecommons.org/publicdomain/zero/1.0 | info:eu-repo/semantics/openAccess,IsSupplementTo:DOI:10.1016/j.obmed.2019.100095,Patient's record for changes on weight after repetitive transcanail magnetic stimulaton + diet.
RCTC-03085,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,"Data for: Efficacy of single-shot adductor canal block combined with posterior capsular infiltration on postoperative pain and functional outcome after total knee arthroplasty: a prospective, double-blind, randomized controlled study",Mendeley,bl.mendeley,10.17632/pxxtzgzgcz,https://data.mendeley.com/datasets/pxxtzgzgcz,2021,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | info:eu-repo/semantics/openAccess,IsSupplementTo:DOI:10.1016/j.arth.2019.03.076,These data are the original data of two groups of patients in this randomized controlled trial
RCTC-02622,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Data for: Multicenter randomized controlled trial comparing the effectiveness and safety of hydrocellular and hydrocolloid dressings for treatment of stage II pressure ulcers in patients at primary and long-term care institutions.,Mendeley,bl.mendeley,10.17632/2k98mvnk85,https://data.mendeley.com/datasets/2k98mvnk85,2020,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | info:eu-repo/semantics/openAccess,IsSupplementTo:DOI:10.1016/j.ijnurstu.2019.03.021,This database includes all outcomes included and evaluated in the attached research paper
RCTC-02610,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Data for: Supervised physical therapy versus home exercise for patients with lumbar spinal stenosis: a randomized controlled trial,Mendeley,bl.mendeley,10.17632/vm8rg6rvsw,https://data.mendeley.com/datasets/vm8rg6rvsw,2021,,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode | info:eu-repo/semantics/openAccess,IsSupplementTo:DOI:10.1016/j.spinee.2019.04.009,"This data is a single-center, open-label, randomized controlled trial comparing supervised physical therapy (PT) with home exercise (HE) for patients with lumbar spinal stenosis. The purposes of this study were to identify which types of exercise are effective and quantify physical activity using a pedometer to confirm compliance with the home exercise program. At baseline, there were no significant differences in age, sex, body mass index, duration of symptoms, MRI findings, and the outcome measures between groups (P > 0.05). At 6 weeks, compared with the HE group, the PT group showed significant improvements in ZCQ symptom severity (mean difference –0.4; 95% confidence interval [CI]: –0.6 to –0.2, P = 0.001), ZCQ physical function (mean difference –0.4; 95% CI: –0.6 to –0.2, P 0.05). The self-reported home exercise compliance did not differ significantly between the two groups durin..."
RCTC-03017,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,"Data for: Which is the best use for tranexamic acid on patients with thoracolumbar fracture, topical, intravenous or combined? A randomized controlled clinical trial.",Mendeley,bl.mendeley,10.17632/5fj2mts5db,https://data.mendeley.com/datasets/5fj2mts5db,2020,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | info:eu-repo/semantics/openAccess,IsSupplementTo:DOI:10.1016/j.wneu.2019.04.095,"This was a randomized controlled clinical trial that Investigated 181 patients with thoracolumbar fracture who were treated with percutaneous pedicle screw fixation. These patients were randomly divided into three groups: group A (30 mins preoperative intravenous TXA 15 mg/kg and postoperative topical application with 3g normal saline), group B (30 mins preoperative intravenous normal saline 15 mg/kg and postoperative topical application with 3g TXA), group C (30 mins preoperative intravenous TXA 15 mg/kg and postoperative topical application with 3g TXA). The total blood loss(TBL), hidden blood loss(HBL), intraoperative blood loss(IBL), Preoperative d-dimer, postoperative d-dimer, incidence of deep vein thrombosis (DVT) and other complications were compared and analyzed between the three groups."
RCTC-03034,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,"Data used in manuscript ""Optimal Dose of Pituitrin in Laparoscopic Uterine Myomectomy: a Prospective, Double-Blinded, Randomized Controlled Trial""",Mendeley,bl.mendeley,10.17632/7dc45xw2m7,https://data.mendeley.com/datasets/7dc45xw2m7,2020,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | info:eu-repo/semantics/openAccess,,"This data was gathered from 118 patients who recevied 0, 2, 4 and 6 units of pituitrin underwent laparoscopic myomectomy. In this study, we used various doses of pituitrin to characterize their surgical conditions and hemodynamic effects during operation."
RCTC-02490,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,"Effect of music therapy on the pressure pain threshold, cognitive function, and emotion: a randomized controlled trial",Mendeley,bl.mendeley,10.17632/3v4gpkm8b8,https://data.mendeley.com/datasets/3v4gpkm8b8,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,"Corresponding author: *Yu Fang, Shanghai University of Engineering Science, Shanghai, China *Xueqiang Wang, School of Kinesiology, Shanghai University of Sport, Shanghai, China † Kailimi Li and Cheng-Cheng Wu made equal contributions to this manuscript The original data of characteristics of Participants, pressure pain threshold, Color-Word Stroop test, the Self-Assessment Maniki Score"
RCTC-00346,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Effects of family participatory dignity therapy on the psychological well-being and family function of patients with haematological malignancies and their family caregivers: a randomised controlled trial,Mendeley,bl.mendeley,10.17632/96bk339vr4,https://data.mendeley.com/datasets/96bk339vr4,2021,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | info:eu-repo/semantics/openAccess,,"This dataset contains all relevant data from one randomised controlled trail of family participatory dignity therapy on patients with haematological malignancies and their family caregivers. Here, we provide a copy of the original data of our research for reviewers to check and review. Notably, we cannot report all outcomes in our manuscript due to the word limit of the journal. The data can only be used for academic exchange and sharing. Those who intend to use the data need to contact the corresponding author and obtain consent before using them."
RCTC-03078,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,UPSIDE DOWNS,Mendeley,bl.mendeley,10.17632/93w6dmhptd,https://data.mendeley.com/datasets/93w6dmhptd,2023,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,Raw Data Set of the manuscript: Home- vs gym-based exercise delivery modes of two aerobic training regimes on cardiorespiratory fitness and arterial stiffness in adults with Intellectual and Developmental Disability during the COVID-19 Pandemic – A Randomized Controlled Trial
RCTC-02585,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Supplemental Material - A Randomized Controlled Trial Analyzing Nonthermal Atmospheric Plasma for the Treatment of Verruca Vulgaris in Pediatric Patients,Mendeley Data,bl.mendeley,10.17632/dm2y8ztgvm,https://data.mendeley.com/datasets/dm2y8ztgvm,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | info:eu-repo/semantics/openAccess,,"Supplemental manuscript materials for JAAD manuscript ""A Randomized Controlled Trial Analyzing Nonthermal Atmospheric Plasma for the Treatment of Verruca Vulgaris in Pediatric Patients"". Supplemental Figure 1. Floating‐electrode dielectric barrier device plasma pulse generator and hand‐held electrode. The tip of the electrode connected to the pulse generator must be held near the treated surface. Supplemental Table 1. Demographic data of patients enrolled for treatment of verruca vulgaris with either nonthermal atmospheric plasma or standard of care therapy. Supplemental Table 2. Physician-determined and patient-reported post-treatment adverse events and sequelae following treatment of verruca vulgaris lesions with nonthermal atmospheric plasma or standard of care therapy."
RCTC-05335,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Supplemental Material: Bimekizumab demonstrated a favorable safety profile and high levels of efficacy with up to 2 years of treatment in patients with moderate to severe hidradenitis suppurativa,Mendeley Data,bl.mendeley,10.17632/8bjtsp9cf2.2,https://data.mendeley.com/datasets/8bjtsp9cf2/2,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | info:eu-repo/semantics/openAccess,,"Supplemental Material for the manuscript titled ""Bimekizumab demonstrated a favorable safety profile and high levels of efficacy with up to 2 years of treatment in patients with moderate to severe hidradenitis suppurativa: Pooled results from two phase 3 randomized, controlled trials and their open-label extension"", published in the Journal of the American Academy of Dermatology. Contents: Supplementary Methods 1. Prespecified safety topics of interest Supplementary Figure 1: BE HEARD I and II and BE HEARD Extension study design Supplementary Figure 2: Safety pooled data Supplementary Figure 3: Missing data handling Supplementary Figure 4: HiSCR50/75/90/100 over time in BKZ Total patients (mNRI [AE-LoE]) Supplementary Figure 5: Efficacy- and lesion-based outcomes over time in BKZ Total patients (MI [AE-LoE] and mNRI [AE-LoE]) Supplementary Table 1. HiSCR50/75/90/100 to Week 96 in pati..."
RCTC-01303,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Aerobic Exercise for Urinary Incontinence in People with Multiple Sclerosis: A Randomized Feasibility Trial,Zenodo,cern.zenodo,10.5281/zenodo.17865268,https://zenodo.org/doi/10.5281/zenodo.17865268,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,"This dataset contains anonymized participant-level data from a pilot randomized controlled trial investigating the effects of a six-week moderate-intensity aerobic exercise program on urinary incontinence and cortisol levels in people with multiple sclerosis. Variables include group allocation, demographic characteristics, baseline and post-intervention urinary incontinence scores (ICIQ-SF), cortisol levels, EDSS scores, and additional clinical measures used in the statistical analyses reported in the corresponding manuscript. All personal identifiers have been removed."
RCTC-02275,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,COVID-19 Convalescent Plasma Therapy: Long-term Implications,Zenodo,cern.zenodo,10.5281/zenodo.17065294,https://zenodo.org/doi/10.5281/zenodo.17065294,2023,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,"This dataset contains de-identified patient data of 281 patients from 19 centers across the United States who were enrolled in the CONTAIN COVID-19 randomized controlled trial that ran from 4/17/2020-3/15/2021 and were re-consented to participate in the CONTAIN-EXTEND study for follow-up. The information in this dataset was used to conduct the analysis reported in the CONTAIN EXTEND manuscript published in Open Forum Infectious Disease (doi: 10.1093/ofid/ofad686) and includes demographic information, baseline history, baseline medications, baseline laboratory values, clinical status based on the WHO 11-point scale at month 12-24 after randomization."
RCTC-03255,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Data From: ChatGPT versus expert feedback on clinical reasoning questions and their effect on learning: a randomized controlled trial,Zenodo,cern.zenodo,10.5281/zenodo.13769970,https://zenodo.org/doi/10.5281/zenodo.13769970,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,"Dataset Info 1) Immediate Test- The first row of the dataset identifies the columns.- Column A represents the participants’ iDs.- Column B represents the participants’ assigned group [0: Control (ExpertFeedback) 1: Intervention (ChatGPTFeedback)].- Column C represents the genders of the participants (1: Female, 2: Male).- Column D represents the first-year repetition status of the participants. (0: No, 1: Yes)- Column E to H represent the scores in four different uncomplicated urinary tract infection (UTI) Key-Features Questions Items separately. - Column I represents the total scores in uncomplicated UTI Key-Features Questions Items. - Column J to M represent the scores in four different complicated UTI Key-Features Questions Items separately. - Column N represents the total scores in complicated UTI Key-Features Questions Items. - Column O to R represent the scores in four different..."
RCTC-01781,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,"Data Generated for ""Behavioral Economics Trial To Enhance Regulation of Blood Pressure""",Zenodo,cern.zenodo,10.5281/zenodo.18683102,https://zenodo.org/doi/10.5281/zenodo.18683102,2026,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1016/j.jacc.2025.10.062,"The Behavioral Economics Trial To Enhance Regulation of Blood Pressure (BETTER-BP) study was a randomized controlled trial for adults with high systolic blood pressure (SBP ≥ 140) who were prescribed at least one antihyperintensive medication, with poor self-reported adherence (<80%). It was designed to investigate whether a mobile health-based incentive lottery intervention would lower systolic blood pressure and improve medication adherence. A total of 400 participants were recruited from three safety net clinics in New York City between 2020 and 2024 and were randomized in a 2:1 manner (265 intervention; 135 control). Study visits occurred at baseline, 6 months, and 12 months. Adherence was assessed using a wireless electronic monitoring device (EMD) pill bottle provided to study participants; the bottle was connected to a cellular network and registered a signal when opened. Parti..."
