candidate_id,predownload_status,predownload_score,predownload_reasons,direct_repository_signal,explicit_file_signal,publication_doi_signal,human_clinical_health_signal,participant_signal,open_license_signal,restriction_signal_strict,active_expansion_doi_match,original_paper_doi_match,title,publisher,repository_client,doi,url,publication_year,formats,rights_license_short,related_publications_short,description_short
RCTC-03499,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,The rescue intervention strategy for asthma patients under severe air pollution: a single-center prospective randomized controlled trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.20431120.v1,https://tandf.figshare.com/articles/dataset/The_rescue_intervention_strategy_for_asthma_patients_under_severe_air_pollution_a_single-center_prospective_randomized_controlled_trial/20431120/1,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/02770903.2021.1980584,"The aim of our study is to provide a novel strategy to administer treatment at the first signs of severe air pollution and before patients experience symptoms for preventing airway damage. This single-center, prospective, randomized and standard treatment parallel control clinical trial recruited adult asthma patients. The patients were randomized into either the rescue intervention strategy (RIS) group or control group. The rescue intervention strategy for the RIS group included budesonide/formoterol plus the original treatment until the severe pollution ended. The control group was maintained on the original treatment. The follow-up observation period was 1 year. Overall, 22 participants were enrolled and 20 completed the follow-up (11 in the RIS group and 9 in the control group). Two participants dropped out of the trial for personal reasons before the first follow-up. In the inten..."
RCTC-06517,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,"The three-dimensional shoulder pain alignment (3D-SPA) mobilization improves pain-free shoulder range, functional reach and sleep following stroke: a pilot randomized control trial",Taylor & Francis,figshare.ars,10.6084/m9.figshare.7981853,https://tandf.figshare.com/articles/dataset/The_three-dimensional_shoulder_pain_alignment_3D-SPA_mobilization_improves_pain-free_shoulder_range_functional_reach_and_sleep_following_stroke_a_pilot_randomized_control_trial/7981853,2019,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/09638288.2019.1585487,"Background and purpose: Following a stroke, three-dimensional clavicular/scapular/humeral joint rotations may become restricted and contribute to post-stroke shoulder pain. This study examined whether a treatment group provided with current standard treatment plus the proposed “Three-dimensional Shoulder Pain Alignment” mobilization protocol demonstrated improved pain-free shoulder range, functional reach and sleep compared to a control group provided with standard treatment alone. Methods: In this double-blinded parallel-group randomized control trial, treatment and control subjects with moderate/severe post-stroke upper extremity impairment and shoulder pain were treated 3x/week for 4 weeks. Outcome measures included changes in pain-free three-dimensional clavicular/scapular/humeral range (using computerized digitization), pain during sleep and functional reach (using the Pain Inten..."
RCTC-05076,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,"Theory of mind training and its effects on executive functions: Double-blind, randomized, controlled trials in the adults with mild intellectual disabilities",Taylor & Francis,figshare.ars,10.6084/m9.figshare.31943189.v1,https://tandf.figshare.com/articles/dataset/Theory_of_mind_training_and_its_effects_on_executive_functions_Double-blind_randomized_controlled_trials_in_the_adults_with_mild_intellectual_disabilities/31943189/1,2026,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/23279095.2026.2654006,"This study provided a theoretical basis for improving the executive functions of adults with mild intellectual disabilities with theory of mind training. It was a multicenter, double-blind, sham-controlled, randomized trial. The study sample comprised 48 adults (26 men and 22 women) with an average age of 40.43 (40.43 ± 3.32) years with intellectual disability who were attending supported employment or day centers of a disability service organization. The Barkley Deficits in Executive Functioning Scale (BDEFS) was used to collect data. The data was investigated using visual and analytical methods to determine the normal distribution. Quantitative data are described as mean ± standard deviation (X ± SD). The changes after the interventions were analyzed by Wilcoxon sign ranked test, and the differences between the intervention and control group were analyzed by the Mann-Whitney U -test..."
RCTC-02679,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,Thyroid Eye disease in the Biologic Era: a 40-year paradigm shift in nonsurgical therapeutic strategies,Taylor & Francis,figshare.ars,10.6084/m9.figshare.29120218.v1,https://tandf.figshare.com/articles/dataset/Thyroid_Eye_disease_in_the_Biologic_Era_a_40-year_paradigm_shift_in_nonsurgical_therapeutic_strategies/29120218/1,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/1744666x.2025.2509582,"Over the last four decades, there has been a progressive increase in the number of publications and citations on research related to thyroid-associated ophthalmopathy (TAO) nonsurgical treatment across many countries/regions, institutions, and authors, with a special focus on biological immunotherapy. Examing 1600 publications collected from the Web of Science Core Collection database on TAO research from 1983 to 2023, our bibliometric analysis evaluated various bibliometric indicators, among which some important subtopics were identified and further discussed and reviewed. The study showed that novel insights into the pathogenesis of TAO and new immunological targets for nonsurgical treatments were the major research focus over the past 40 years. Especially, targeted biological immunotherapies were on the rise, promoting treatments efficacy and patients’ quality of life. Our study pr..."
RCTC-06560,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,Transcranial direct current stimulation associated with gait training in Parkinson’s disease: A pilot randomized clinical trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.2082691.v1,https://tandf.figshare.com/articles/dataset/Transcranial_direct_current_stimulation_associated_with_gait_training_in_Parkinson_s_disease_A_pilot_randomized_clinical_trial/2082691/1,2016,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.3109/17518423.2015.1131755,"Objective : The aim of this study is to investigate the effects of transcranial direct current stimulation (tDCS) combined with cueing gait training (CGT) on functional mobility in patients with Parkinson´s disease (PD). Methods : A pilot double-blind controlled, randomized clinical trial was conducted with 22 patients with PD assigned to the experimental (anodal tDCS plus CGT) and control group (sham tDCS plus CGT). The primary outcome (functional mobility) was assessed by 10-m walk test, cadence, stride length, and Timed Up and Go test. Motor impairment, bradykinesia, balance, and quality of life were analyzed as secondary outcomes. Minimal clinically important differences (MCIDs) were observed when assessing outcome data. Results : Both groups demonstrated similar gains in all outcome measures, except for the stride length. The number of participants who showed MCID was similar bet..."
RCTC-04138,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,Unsafe testosterone-based dosing regimen of androgen deprivation therapy in patients with locally advanced or metastatic prostate cancer: a prematurely ended randomized controlled trial (MIDAS-trial),Taylor & Francis,figshare.ars,10.6084/m9.figshare.13489432.v1,https://tandf.figshare.com/articles/dataset/Unsafe_testosterone-based_dosing_regimen_of_androgen_deprivation_therapy_in_patients_with_locally_advanced_or_metastatic_prostate_cancer_a_prematurely_ended_randomized_controlled_trial_MIDAS-trial_/13489432/1,2020,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/0284186x.2020.1862908,Unsafe testosterone-based dosing regimen of androgen deprivation therapy in patients with locally advanced or metastatic prostate cancer: a prematurely ended randomized controlled trial (MIDAS-trial)
RCTC-02068,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,Unveiling the Effect of Repeated Exposure to Agricultural Injury News: A Randomized Controlled Trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.30498900.v1,https://tandf.figshare.com/articles/dataset/Unveiling_the_Effect_of_Repeated_Exposure_to_Agricultural_Injury_News_A_Randomized_Controlled_Trial/30498900/1,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/1059924x.2025.2581237,"Agriculture is one of the most dangerous industries in the United States, especially for children. Despite considerable efforts to develop and implement interventions that protect children, the burden of agricultural injury and disease remains a stubborn and multifaceted public health concern. This study examined the effects of repeated exposure to agricultural injury news on farm parents’ risk perception and behavioral intentions for farm safety practices. The study also examined the roles of existing self- and response-efficacy in the effect of agricultural injury news consumption on behavioral intention. In 2021 and 2022, the study team conducted a field experiment where farm parents were randomly assigned to an intervention group (reading weekly child agricultural injury news articles for 4 weeks) and a control group (reading weekly non-injury “farm life” articles for 4 weeks). Pa..."
RCTC-03602,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,Using biomarkers to allocate patients in a response-adaptive clinical trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.17081554.v1,https://tandf.figshare.com/articles/dataset/Using_biomarkers_to_allocate_patients_in_a_response-adaptive_clinical_trial/17081554/1,2021,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/03610918.2021.2004420,"In this paper, we discuss a response adaptive randomization method, and why it should be used in clinical trials for rare diseases compared to a randomized controlled trial with equal fixed randomization. The developed method uses a patient’s biomarkers to alter the allocation probability to each treatment, in order to emphasize the benefit to the trial population. The method starts with an initial burn-in period of a small number of patients, who with equal probability, are allocated to each treatment. We then use a regression method to predict the best outcome of the next patient, using their biomarkers and the information from the previous patients. This estimated best treatment is assigned to the next patient with high probability. A completed clinical trial for the effect of catumaxomab on the survival of cancer patients is used as an example to demonstrate the use of the method ..."
RCTC-06570,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,Vasoactive peptides associate with treatment outcome ofbevacizumab-containing therapy in metastatic colorectal cancer,Taylor & Francis,figshare.ars,10.6084/m9.figshare.4763419.v1,https://tandf.figshare.com/articles/dataset/Vasoactive_peptides_associate_with_treatment_outcome_ofbevacizumab-containing_therapy_in_metastatic_colorectal_cancer/4763419/1,2017,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/0284186x.2017.1302098,"Background: Hypertension is a common early adverse event of anti-angiogenic treatment of cancer and may associate with treatment response. However, blood pressure measurement as a surrogate response biomarker has methodological limitations, and predictive biomarkers of angiogenesis inhibitors are lacking. In disease associated with hypertension, vasoactive peptides have been linked to cardiovascular pressure load. Here, we have explored potential associations between circulating levels of vasoactive peptides and tumor response during bevacizumab-containing treatment of colorectal cancer. Material and methods: Metastatic colorectal cancer (mCRC) patients with available best objective response (ORR) and time to tumor progression (TTP) data were included from a randomized clinical trial investigating maintenance therapy after first line chemotherapy plus bevacizumab. Midregional-pro-adre..."
RCTC-00029,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,"Videoconferences between remote-sitting specialist, patient and practice staff concerning low prevalent diseases and complex pathways in general practice clinics: a feasibility study",Taylor & Francis,figshare.ars,10.6084/m9.figshare.32166229,https://tandf.figshare.com/articles/dataset/Videoconferences_between_remote-sitting_specialist_patient_and_practice_staff_concerning_low_prevalent_diseases_and_complex_pathways_in_general_practice_clinics_a_feasibility_study/32166229,2026,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/02813432.2026.2666626,"To develop a videoconference between a remote-sitting specialist, a patient and a practice staff (phase 1) and explore its feasibility in a small-scale real-world setting (phase 2) as preparation for a randomised controlled trial. A feasibility study using participatory design with methicillin-resistant Staphylococcus aureus (MRSA) pathways as a case. The study was carried out between October 2020 and December 2022. In phase 1, we held a workshop with seven end-users. In phase 2, we carried out eight videoconferences and interviewed eight patients and seven practice staff who participated in the videoconferences. The analysis was performed according to Kvale and Brinkmann’s three interpretative contexts. Phase 1: One patient, general practitioners and healthcare providers with expertise in infection control and infectious diseases. Phase 2: Practice staff and Danish-speaking MRSA carr..."
RCTC-03802,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,Web-based interventions for traumatized people in mainland China,Taylor & Francis,figshare.ars,10.6084/m9.figshare.21829467.v1,https://tandf.figshare.com/articles/dataset/Web-based_interventions_for_traumatized_people_in_mainland_China/21829467/1,2023,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.3402/ejpt.v5.26519,"The Internet is now becoming a new channel for delivering psychological interventions. This paper reported a first application of web-based intervention in mainland China. It first summarized primary barriers to mental health help-seeking behavior in Chinese society. Then, it introduced the current utilization of the Internet within mental health services in mainland China and discussed how the Internet would help to improve people's help-seeking behaviors. More importantly, it presented main empirical findings from a randomized controlled trial (RCT) which investigated the efficacy of a web-based self-help intervention program (Chinese My Trauma Recovery website, CMTR) for 103 urban and 93 rural traumatized Chinese persons. The data revealed that 59% urban and 97% rural participants completed the posttest. In the urban sample, data showed a significant group×time interaction in Postt..."
RCTC-00395,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,‘This is why I’m doing a lot of exercise’ — a qualitative study of participant’s experiences of the Sophia Step Study,Taylor & Francis,figshare.ars,10.6084/m9.figshare.5900893.v1,https://tandf.figshare.com/articles/_This_is_why_I_m_doing_a_lot_of_exercise_a_qualitative_study_of_participant_s_experiences_of_the_Sophia_Step_Study/5900893/1,2018,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/20573316.2018.1437940,"Introduction: Support for physical activity (PA) is central in diabetes care. The Sophia Step Study is a three-armed randomised controlled trial aiming to evaluate different levels of support for increased PA in prediabetes and Type 2 diabetes. With the purpose to reveal the programme components and the mediating factors from the participants’ perspective this paper aims to report a qualitative exploration of adhering participants’ experiences after two years’ study participation. Methods: Semi-structured interviews were conducted with 18 participants (men, n = 11, women, n = 7, prediabetes, n = 5, Type 2 diabetes, n = 13, median age 68.5 years) who completed a two-year multi-component ( n = 7), single-component ( n = 6) intervention or served as controls ( n = 5) at a primary care center in Stockholm, Sweden. The interviews were analysed using content analysis with an inductive appro..."
RCTC-06130,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,‘We just did it as a team’: Learning and working on a paediatric interprofessional training ward improves interprofessional competencies in the short- and in the long-term,Taylor & Francis,figshare.ars,10.6084/m9.figshare.21320740.v1,https://tandf.figshare.com/articles/dataset/_We_just_did_it_as_a_team_Learning_and_working_on_a_paediatric_interprofessional_training_ward_improves_interprofessional_competencies_in_the_short-_and_in_the_long-term/21320740/1,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/0142159x.2022.2128998,"Interprofessional (IP) education is essential for healthcare professionals to prepare them for future IP collaboration. IP training wards (ITWs) have been established for work-based IP education. Short-term effects of ITW placements have been published but long-term results are scarce. There are no reports on ITWs in paediatrics. We established the Interprofessional Training Ward in Paediatrics (IPAPAED) for paediatric nursing trainees and medical students. The aim of the study is to evaluate both short- and long-term outcomes regarding IP competencies of IPAPAED participants. The study was designed as a prospective, non-randomized trial, using a mixed-methods design. The Interprofessional Socialization and Valuing Scale (ISVS-9A/B) and the Interprofessional Collaboration Scale (ICS) were used for quantitative evaluation, qualitative data were gathered from structured group discussion..."
RCTC-00650,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,“I’ve learned to look at things in a different way”: exploring patients’ perspectives on participation in physiotherapist delivered integrated stress inoculation training and exercise for acute whiplash,Taylor & Francis,figshare.ars,10.6084/m9.figshare.14714038.v1,https://tandf.figshare.com/articles/dataset/_I_ve_learned_to_look_at_things_in_a_different_way_exploring_patients_perspectives_on_participation_in_physiotherapist_delivered_integrated_stress_inoculation_training_and_exercise_for_acute_whiplash/14714038/1,2021,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/09638288.2021.1931480,"To explore patient perspectives of the integrated intervention (intervention arm) of a recent randomised clinical trial that found clinically relevant and sustained benefits of a physiotherapist delivered integrated stress inoculation training (SIT) and exercise for people with acute whiplash-associated disorders (WAD) and at risk of poor recovery. Twelve patients from the 53 who participated in the SIT and exercise arm of a randomised controlled trial (StressModex RCT) participated in semi-structured interviews. Data were analysed using inductive thematic analysis. Five main themes were identified: “balance between the physical and psychological components,” “dealing with stress,” “coping with the injury,” “pain relief and return to function,” and “elements enhancing therapeutic alliance.” The majority of patients found the SIT techniques to be helpful in managing stress and pain, co..."
RCTC-00504,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,Ferric carboxymaltose for anaemia in late pregnancy in Malawian women: a randomised controlled trial (Primary Analysis Dataset),The University of Melbourne,unimelb.repo1,10.26188/26968171.v1,https://figshare.unimelb.edu.au/articles/dataset/Ferric_carboxymaltose_for_anaemia_in_late_pregnancy_in_Malawian_women_a_randomised_controlled_trial_Primary_Analysis_Dataset_/26968171/1,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,"The dataset contains de-identified data of 589 pregnant women and their neonates from Southern Malawi, who were randomised in the REVAMP-TT (RandomisEd controlled trial of the Effect of intraVenous iron for Anaemia in Malawian Pregnant women in the Third Trimester) trial. This trial aimed to explore the effect of a single dose of a modern IV iron formulation (ferric carboxymaltose) compared to standard-of-care (oral iron) for anaemia treatment in Malawian pregnant women and their neonates up to 1-month post-partum. This project contains six separate datasets and corresponding data dictionaries which underlie the variables used in the analysis of the main manuscript. These consist of: Baseline characteristics Maternal efficacy Neonate efficacy Maternal safety Neonate safety Maternal infusion related events To maintain the privacy and confidentiality of the research participants, access..."
RCTC-00475,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,Postpartum maternal and infant haematological effects of antenatal second trimester ferric carboxymaltose versus standard-of-care oral iron in Malawi: longitudinal follow-up of a randomised controlled trial,The University of Melbourne,unimelb.repo1,10.26188/27288438.v1,https://figshare.unimelb.edu.au/articles/dataset/Postpartum_maternal_and_infant_haematological_effects_of_antenatal_second_trimester_ferric_carboxymaltose_versus_standard-of-care_oral_iron_in_Malawi_longitudinal_follow-up_of_a_randomised_controlled_trial/27288438/1,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,"The dataset contains de-identified data of 793 pregnant women and their neonates from Southern Malawi, who were randomised in the REVAMP (RandomisEd trial of intraVenous iron for Anaemia in Malawian Pregnant women) trial and consented to REVAMP EXTENDED. This trial aimed to explore the effect of a single dose of a modern IV iron formulation (ferric carboxymaltose) compared to standard-of-care (oral iron) for anaemia treatment in Malawian pregnant women and their neonates up to 12-months post-partum. This project contains three separate datasets and corresponding data dictionaries which underlie the variables used in the analysis of the main manuscript. These consist of: Baseline characteristics Maternal efficacy Neonate efficacy To maintain the privacy and confidentiality of the research participants, access is provided to de-identified data only. Certain variables have not been inclu..."
RCTC-03469,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,Hand grip strength dataset of the SALVO study,University of Amsterdam / Amsterdam University of Applied Sciences,delft.hva,10.21943/auas.20352897,https://uvaauas.figshare.com/articles/dataset/Hand_grip/20352897,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,"The SALVO study assessed the efficacy of a co-designed, school-based intervention meant to promote physical activity and fitness among Dutch prevocational secondary students. In a two-year clustered randomized controlled trial, students’ physical activity and fitness was measured by indirect and direct methods. In the intervention group, we used the triple-I procedure, a participatory action research method, to co-design the intervention together with the students and schools. Please find enclosed a part of the SALVO data file including the hand grip strength scores of 12-to-16-years-old prevocational students. The file is structured longitudinally. Among the variables you'll find covariates used, including gender, ethnicity and baseline handgrip scores. For sensitivity analyses the variable 'participationlevel' is included. The syntax that was used to perform the analyses is attached..."
RCTC-01005,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,Ferric carboxymaltose versus standard-of-care oral iron to treat second-trimester anaemia in Malawian pregnant women: Analysis dataset,University of Melbourne,unimelb.repo1,10.26188/22344973.v1,https://melbourne.figshare.com/articles/dataset/Ferric_carboxymaltose_versus_standard-of-care_oral_iron_to_treat_second-trimester_anaemia_in_Malawian_pregnant_women_Analysis_dataset/22344973/1,2023,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1016/s0140-6736(23)00278-7,"The dataset contains de-identified data of 862 pregnant women and their neonates from Southern Malawi, who were randomised in the REVAMP (RandomisEd trial of intraVenous iron for Anaemia in Malawian Pregnant women) trial. This trial aimed to explore the effect of a single dose of a modern IV iron formulation (ferric carboxymaltose) compared to standard-of-care (oral iron) for anaemia treatment in Malawian pregnant women and their neonates up to 1-month post-partum. This project contains six separate datasets and corresponding data dictionaries which underlie the variables used in the analysis of the main manuscript. These consist of: - Baseline characteristics - Maternal efficacy - Neonate efficacy - Maternal safety - Neonate safety - Maternal infusion related events To maintain the privacy and confidentiality of the research participants, access is provided to de-identified data only..."
RCTC-00469,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,BRIGhTMIND baseline analysis: functional connectivity correlates of cognitive impairment in treatment-resistant major depression,University of Nottingham,bl.notts,10.17639/nott.7477,https://rdmc.nottingham.ac.uk/handle/internal/11582,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsReferencedBy:URL:https://doi.org/10.1038/s41591-023-02764-z | IsReferencedBy:URL:https://doi.org/10.1038/s44184-024-00077-8,"BRIGhTMIND was a randomised controlled trial comparing two types of transcranial magnetic stimulation (TMS) for treatment-resistant depression: standard repetitive TMS directed to the “F3” site (F3-rTMS) and connectivity-guided intermittent theta-burst stimulation (cgiTBS). In the trial, participants underwent clinical assessment, at which measures including the HDRS-17 observer-rated and PHQ-9 self-rated measures of depression, and the THINC-it battery of cognitive tests were obtained. They then had baseline brain imaging, which included 3-Tesla T1-weighted structural MRI and resting-state functional MRI. Within two weeks, they were randomised and began one of the two types of treatment, which lasted 20 sessions spanning across 4-6 weeks. The current protocol describes use of the baseline data from BRIGhTMIND to test specific hypotheses on the relationships between cognitive difficul..."
RCTC-02167,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,Deep oscillation therapy enhances early rehabilitation after ACL reconstruction: a randomized controlled trial – research data,University of Physical Culture in Krakow,awf.kr,10.58145/akf/fjetuq,https://akf.rodbuk.pl/citation?persistentId=doi:10.58145/AKF/FJETUQ,2025,application/vnd.openxmlformats-officedocument.wordprocessingml.document; application/vnd.openxmlformats-officedocument.wordprocessingml.document,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode | info:eu-repo/semantics/openAccess,IsSupplementTo:DOI:10.2340/jrm.v57.44416,This study investigated the effectiveness of deep oscillation therapy on early rehabilitation outcomes and inflammatory markers in 60 patients following anterior cruciate ligament reconstruction.
RCTC-00294,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,"Data from: ""Distinct modulatory effects of high-fiber and fermented-food diets on gut microbiota, immune function, transit time, and sleep quality in a citizen science randomized controlled trial""",Vrije Universiteit Amsterdam,delft.vudata,10.48338/vu01-k0yfns,https://publication.yoda.vu.nl/full/VU01/K0YFNS.html,2025,,Creative Commons Attribution 4.0 International Public License https://creativecommons.org/licenses/by/4.0/legalcode | Open - freely retrievable info:eu-repo/semantics/openAccess,IsDocumentedBy:DOI:https://doi.org/10.1016/j.nutres.2024.07.008,"This study is an randomised controlled trial (RCT) with three intervention groups: high dietary fiber group (HDF), high fermented foods group (HFF), and a control group (CG). The total duration of the study is 5 months and consists of an 8-week intervention (2-week ramp up period with dietary guidelines, followed by 6-week period with dietary guidelines + additional consumption of study products) and a follow-up after 3 months. Data is collected at 3 time-points: week -1 (baseline), week 2 (end ramp-up) and week 8 (end intervention).The study is conducted in two starting groups. The first group consisted of 34 participants (start June 2023) and the second group of 113 participants (start September 2023)."
RCTC-03276,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,"Additional file 1 of A randomized controlled trial on the effect of cranial electrotherapy stimulation on depression, anxiety, and craving in addicted male patients undergoing methadone maintenance treatment",figshare,figshare.ars,10.6084/m9.figshare.27618302.v1,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_A_randomized_controlled_trial_on_the_effect_of_cranial_electrotherapy_stimulation_on_depression_anxiety_and_craving_in_addicted_male_patients_undergoing_methadone_maintenance_treatment/27618302/1,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1186/s12888-024-06137-9,Supplementary Material 1
RCTC-05998,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,Additional file 1 of A scoping review on two-stage randomized preference trial in the field of mental health and addiction,figshare,figshare.ars,10.6084/m9.figshare.22623034.v1,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_A_scoping_review_on_two-stage_randomized_preference_trial_in_the_field_of_mental_health_and_addiction/22623034/1,2023,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1186/s12888-023-04676-1,Additional file 1: Table S1. Number of patients dropout in each arm of the two-stage trials included in the review. Table S2. Outcome mean and standard deviation in each arm of the two-stage trials included in the review.
RCTC-04030,Defer - missing access/file certainty,6,publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,yes,yes,yes,yes,no,,,Additional file 1 of Characterization of circulating molecules and activities in plasma of patients after allogeneic and autologous intraoral bone grafting procedures: a prospective randomized controlled clinical trial in humans,figshare,figshare.ars,10.6084/m9.figshare.19094142.v1,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Characterization_of_circulating_molecules_and_activities_in_plasma_of_patients_after_allogeneic_and_autologous_intraoral_bone_grafting_procedures_a_prospective_randomized_controlled_clinical_trial_in_humans/19094142/1,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1186/s12903-021-02036-7,"Additional file 1: Table S1. This table shows the measured concentrations of miRNA 21, miRNA 27a, and miRNA 218 in relation to the different timepoints for the study popularion as well as for the control group."
