candidate_id,deferred_source_status,qualification_decision,review_queue,qualification_score,qualification_reasons,open_reuse_status,publication_status,randomization_status,human_clinical_status,raw_participant_data_signal,tabular_file_signal,participant_signal,treatment_signal,outcome_signal,title,publisher,repository_client,doi,url,publication_year,formats,rights_license_short,related_publications_short,description_short,next_action
RCTC-05161,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,10,non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording,pass,pass,pass,pass,no,no,yes,yes,yes,Glucagon-Like Peptide-1 Receptor Agonist in Large Vessel Occlusion Treated by Reperfusion Therapy – A Phase 2 Randomized Trial,figshare,figshare.ars,10.6084/m9.figshare.28089197,https://springernature.figshare.com/articles/dataset/Glucagon-Like_Peptide-1_Receptor_Agonist_in_Large_Vessel_Occlusion_Treated_by_Reperfusion_Therapy_A_Phase_2_Randomized_Trial/28089197,2026,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1038/s41467-025-66167-z,Source data for Figures 1-3. Tab Figure 1 contains which patients were included in the intention-to-treat and complete-case analyses. Tab Figure 2 contains the occurrence of primary and secondary endpoints. Tab Figure 3 contains the modified Rankin scale at 90 days for calculation of ordinal shift analyses.,Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-02410,Defer - low clinical or data confidence,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,aggregate/table/omics supplementary signal; non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; tabular/file signal; raw or participant-level data wording; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,yes,yes,yes,yes,no,Appendix for: Attentional bias modification training as add-on to regular treatment in alcohol and cannabis use disorder: Clinical effects from a multi-center randomized controlled trial,DataverseNL,dans.dataversenl,10.34894/mn7gwm,https://dataverse.nl/citation?persistentId=doi:10.34894/MN7GWM,2020,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode | info:eu-repo/semantics/openAccess,,This appendix shows specifications for the imputation model as used to analyse the data for the manuscript (in preparation): Attentional bias modification training as add-on to regular treatment in alcohol and cannabis use disorder: Clinical effects from a multi-center randomized controlled trial.,Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-00461,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,Additional file 4: of Mindfulness-based cognitive therapy for inflammatory bowel disease patients: findings from an exploratory pilot randomised controlled trial,Figshare,figshare.ars,10.6084/m9.figshare.c.3595703_d4.v1,https://springernature.figshare.com/articles/dataset/Additional_file_4_of_Mindfulness-based_cognitive_therapy_for_inflammatory_bowel_disease_patients_findings_from_an_exploratory_pilot_randomised_controlled_trial/4316369/1,2015,,CC BY + CC0 https://creativecommons.org/licenses/by/4.0,IsSupplementTo:DOI:10.1186/s13063-015-0909-5,Three-minute breathing space Audio. (ZIP 2972 kb),Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-05851,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,MOESM3 of Rationale and design of a randomized trial to test the safety and non-inferiority of canagliflozin in patients with diabetes with chronic heart failure: the CANDLE trial,Figshare,figshare.ars,10.6084/m9.figshare.c.3632033_d4.v1,https://springernature.figshare.com/articles/dataset/MOESM3_of_Rationale_and_design_of_a_randomized_trial_to_test_the_safety_and_non-inferiority_of_canagliflozin_in_patients_with_diabetes_with_chronic_heart_failure_the_CANDLE_trial/4426913/1,2016,,CC BY + CC0 https://creativecommons.org/licenses/by/4.0,IsSupplementTo:DOI:10.1186/s12933-016-0381-x,Additional file 3. Â Routine blood and urine examination.,Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-06922,Defer - low clinical or data confidence,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,open license/reuse not clean; positive signals: publication link/DOI signal; randomized-trial signal; human clinical/health signal; tabular/file signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording,fail_or_unclear,pass,pass,pass,no,yes,yes,yes,yes,Replication data for: The Impact of High School Financial Education: Evidence from a Large-Scale Evaluation in Brazil,ICPSR Harvested Dataverse,icpsr,10.3886/e116339v1-122100,https://doi.org/10.3886/E116339V1-122100,2022,,,doi:10.1257/app.20150149 | doi:10.3886/e116339 | mentioned DOI:10.1257/app.20150149 | mentioned DOI:10.3886/e116339 | related material:doi:10.1257/app.20150149,"We study the impact of a comprehensive high school financial education program spanning 6 states, 892 schools, and approximately 25,000 students in Brazil through a randomized control trial. The program increased student financial proficiency by a quarter of a standard deviation and raised grade-level passing rates. Short-term financial behaviors, however, show mixed results with significant improvements in students' savings and budgeting as well as positive spillovers to parents, but also an increase in students' use of expensive credit to make consumer purchases. High School students in Brazil.",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-06923,Defer - low clinical or data confidence,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,open license/reuse not clean; positive signals: publication link/DOI signal; randomized-trial signal; human clinical/health signal; tabular/file signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording,fail_or_unclear,pass,pass,pass,no,yes,yes,yes,yes,Replication data for: The Impact of High School Financial Education: Evidence from a Large-Scale Evaluation in Brazil,ICPSR Harvested Dataverse,icpsr,10.3886/e116339v1-147221,https://doi.org/10.3886/E116339V1-147221,2024,,,doi:10.1257/app.20150149 | doi:10.3886/e116339 | mentioned DOI:10.1257/app.20150149 | mentioned DOI:10.3886/e116339 | related material:doi:10.1257/app.20150149,"We study the impact of a comprehensive high school financial education program spanning 6 states, 892 schools, and approximately 25,000 students in Brazil through a randomized control trial. The program increased student financial proficiency by a quarter of a standard deviation and raised grade-level passing rates. Short-term financial behaviors, however, show mixed results with significant improvements in students' savings and budgeting as well as positive spillovers to parents, but also an increase in students' use of expensive credit to make consumer purchases. High School students in Brazil.",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-06924,Defer - low clinical or data confidence,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,open license/reuse not clean; positive signals: publication link/DOI signal; randomized-trial signal; human clinical/health signal; tabular/file signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording,fail_or_unclear,pass,pass,pass,no,yes,yes,yes,yes,Replication data for: The Impact of High School Financial Education: Evidence from a Large-Scale Evaluation in Brazil,ICPSR Harvested Dataverse,icpsr,10.3886/e116339v1-147222,https://doi.org/10.3886/E116339V1-147222,2024,,,doi:10.1257/app.20150149 | doi:10.3886/e116339 | mentioned DOI:10.1257/app.20150149 | mentioned DOI:10.3886/e116339 | related material:doi:10.1257/app.20150149,"We study the impact of a comprehensive high school financial education program spanning 6 states, 892 schools, and approximately 25,000 students in Brazil through a randomized control trial. The program increased student financial proficiency by a quarter of a standard deviation and raised grade-level passing rates. Short-term financial behaviors, however, show mixed results with significant improvements in students' savings and budgeting as well as positive spillovers to parents, but also an increase in students' use of expensive credit to make consumer purchases. High School students in Brazil.",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-05532,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,"Erratum: Safety, Tolerability and Pharmacokinetics of MCI-186 in Patients with Acute Ischemic Stroke: New Formulation and Dosing Regimen",Karger Publishers,figshare.ars,10.6084/m9.figshare.5241544.v1,https://karger.figshare.com/articles/dataset/Erratum_Safety_Tolerability_and_Pharmacokinetics_of_MCI-186_in_Patients_with_Acute_Ischemic_Stroke_New_Formulation_and_Dosing_Regimen/5241544/1,2017,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1159/000353680,"Background and Purpose: MCI-186 (edaravone) is a free radical scavenger approved in Japan since 2001 for the treatment of patients with acute ischemic stroke within 24 h from the onset of symptoms. It was recommended by the Japanese Guidelines for the Management of Stroke 2004. Our aim was to investigate the safety, tolerability and pharmacokinetics of a new formulation and dose regimen (intravenous bolus plus infusion) of MCI-186 suitable for the treatment of acute ischemic stroke in Europe because the Japanese treatment protocol includes twice-a-day intravenous infusion of MCI-186 for a maximum of 14 days. Such a treatment protocol is not very practical in Europe, where hospital stay is much shorter in acute hospitals. Methods: In a double-blind, placebo-controlled randomized clinical trial we studied two dosing regimens, each in a cohort of 18 patients. Patients were randomized in ...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-05493,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,"PowerPoint Slides for: Pneumatic Compression, But Not Exercise, Can Avoid Intradialytic Hypotension: A Randomized Trial",Karger Publishers,figshare.ars,10.6084/m9.figshare.4898159.v1,https://karger.figshare.com/articles/dataset/PowerPoint_Slides_for_Pneumatic_Compression_But_Not_Exercise_Can_Avoid_Intradialytic_Hypotension_A_Randomized_Trial/4898159/1,2017,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1159/000471513,"Background: Conventional hemodialysis (HD) is associated with dialysis-induced hypotension (DIH) and ineffective phosphate removal. As the main source of extracellular fluid removed during HD are the legs, we sought to reduce DIH and increase phosphate removal by using cycling and pneumatic compression, which would potentially provide higher venous return, preserving central blood flow and also offering more phosphate to the dialyzer. Methods: We evaluated 21 patients in a randomized crossover fashion in which each patient underwent 3 different HD: control; cycling exercise during the first 60 min; and pneumatic compression during the first 60 min. Data obtained included bioelectrical impedance, hourly blood pressure measurement, biochemical parameters, and direct quantification of phosphate through the dialysate. DIH was defined as a drop in mean arterial pressure (MAP) ≥20 mm Hg. Re...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-05620,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,Supplementary Material for: Assessing Light and Energy-Based Therapy by Optical Coherence Tomography and Reflectance Confocal Microscopy: A Randomized Trial of Photoaged Skin,Karger Publishers,figshare.ars,10.6084/m9.figshare.16457679.v1,https://karger.figshare.com/articles/dataset/Supplementary_Material_for_Assessing_Light_and_Energy-Based_Therapy_by_Optical_Coherence_Tomography_and_Reflectance_Confocal_Microscopy_A_Randomized_Trial_of_Photoaged_Skin/16457679/1,2021,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1159/000517960,"Background and Objectives: Image-guided quantitative and semi-quantitative assessment of skin can potentially evaluate treatment efficacy. Optical coherence tomography (OCT) and reflectance confocal microscopy (RCM) are ideal for this purpose. This study assessed clinically relevant statistical changes in RCM and OCT features in photoaged skin after light and energy-based therapy. Methods: Novel statistical analyses were performed using OCT and RCM data collected during a previously published trial: a 12-week study of female décolleté skin randomized to four areas treated with thulium laser (L), photodynamic therapy (PDT), combined L-PDT, and control. Eight semi-quantitative RCM scores of photodamage and OCT measurements of skin roughness, blood flow, and epidermal thickness (ET) were evaluated and compared to dermoscopy and clinical skin scores. In statistical analysis, estimated tre...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-02726,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,observational/non-randomized/secondary-analysis signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,"Supplementary Material for: Effect of a 1-year controlled lifestyle intervention on body weight and other risk markers (the Healthy Lifestyle Community Programme, cohort 2)",Karger Publishers,figshare.ars,10.6084/m9.figshare.17261042.v1,https://karger.figshare.com/articles/dataset/Supplementary_Material_for_Effect_of_a_1-year_controlled_lifestyle_intervention_on_body_weight_and_other_risk_markers_the_Healthy_Lifestyle_Community_Programme_cohort_2_/17261042/1,2021,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1159/000521164,"Introduction: The prevalence of obesity is high and increasing worldwide. Obesity is generally associated with an increased risk of chronic disease and mortality. The objective of the study was to test the effect of a lifestyle intervention on body weight and other chronic disease risk markers. Methods: A non-randomized controlled trial was conducted, including mostly middle-aged and elderly participants recruited from the general population in rural northwest Germany (intervention: n = 114; control: n = 87). The intervention consisted of a 1-year lifestyle programme focusing on four key areas: a largely plant-based diet (strongest emphasis), physical activity, stress management, and community support. Parameters were assessed at baseline, 10 weeks, 6 months, and 1 year. The control group received no intervention. Results: Compared to control, in the intervention group significantly l...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-02119,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,Supplementary Material for: Enhanced multimodal diagnosis of peripheral lung lesions using Iriscope and radial endobronchial ultrasonography: results from a randomized controlled trial.,Karger Publishers,figshare.ars,10.6084/m9.figshare.30664199.v1,https://karger.figshare.com/articles/dataset/Supplementary_Material_for_Enhanced_multimodal_diagnosis_of_peripheral_lung_lesions_using_Iriscope_and_radial_endobronchial_ultrasonography_results_from_a_randomized_controlled_trial_/30664199/1,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1159/000549125,"Introduction. Iriscope, a novel ultra-thin video probe designed to be inserted through the bronchoscope working channel enables direct visualization of peripheral lung lesions. However, its diagnostic value in comparison or in combination with established bronchoscopic guidance techniques remains unclear. This study aims to evaluate the added benefit of combining Iriscope with radial endobronchial ultrasonography (R-EBUS) compared to R-EBUS alone for the diagnosis of peripheral lung lesions sized 20–50 mm. Methods. 81 patients were randomized into two groups: bronchoscopy guided by R-EBUS or bronchoscopy guided by both Iriscope and R-EBUS. Fluoroscopic guidance and forceps biopsy were used in both groups. In the combined group, the Iriscope was used first, followed by insertion of the ultrasound probe through the working channel for lesion visualization. Biopsies were taken in case of...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-06568,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,"Supplementary Material for: Paricalcitol, Microvascular and Endothelial Function in Non-Diabetic Chronic Kidney Disease: A Randomized Trial",Karger Publishers,figshare.ars,10.6084/m9.figshare.4056504.v1,https://karger.figshare.com/articles/dataset/Supplementary_Material_for_Paricalcitol_Microvascular_and_Endothelial_Function_in_Non-Diabetic_Chronic_Kidney_Disease_A_Randomized_Trial/4056504/1,2016,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1159/000441364,"Background: Vitamin D deficiency, sympathetic activation and endothelial dysfunction are associated with increased cardiovascular risk in patients with chronic kidney disease (CKD). Studies have so far failed to establish the role of vitamin D and vitamin D receptor activator (VDRA) treatment in moderate CKD. This trial was designed to assess whether VDRA treatment can ameliorate sympathetic activation and macro- and microvascular dysfunction in non-diabetic patients with moderate CKD. Methods: We conducted a randomized controlled double-blind trial using placebo, 1 or 2 μg of paricalcitol, a VDRA, for 3 months. We assessed muscle sympathetic nerve activity (MSNA) by microneurography, pulse wave velocity (PWV) by tonometry, flow mediated vasodilatation (FMD) by brachial ultrasound, skin microcirculation assessed by iontophoresis and capillary blood velocity (CBV) by videophotometric c...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-04349,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,Supplementary Material for: The Effects of an Internet-Based Imagery Rehearsal Intervention: A Randomized Controlled Trial,Karger Publishers,figshare.ars,10.6084/m9.figshare.5139796,https://karger.figshare.com/articles/dataset/Supplementary_Material_for_The_Effects_of_an_Internet-Based_Imagery_Rehearsal_Intervention_A_Randomized_Controlled_Trial/5139796,2017,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1159/000470846,"Background: Nightmares are extremely dysphoric dreams, which are prevalent and associated with psychological strain. This study investigated (a) the efficacy of an internet-based imagery rehearsal therapy (IRT), (b) the role of imagery rescription, and (c) the role of guidance during internet-based IRT. Methods: A total of 127 patients suffering from mainly idiopathic nightmares were randomly assigned to 1 of 2 IRT internet-based groups (guided IRT; unguided IRT) or to 1 of 2 active control groups (frequency control group; narrative control group). Results: IRT was more effective than a nightmare frequency control condition with respect to nightmare frequency and nightmare distress. Compared to the narrative control group, IRT was only superior in improving nightmare distress but not in nightmare frequency because the narrative control group also improved regarding nightmare frequency...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-04170,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,aggregate/table/omics supplementary signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,Antibiotic prophylaxis in breast cancer surgery. A randomized controlled trial,SciELO journals,figshare.ars,10.6084/m9.figshare.14282305,https://scielo.figshare.com/articles/dataset/Antibiotic_prophylaxis_in_breast_cancer_surgery_A_randomized_controlled_trial/14282305,2021,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/s0102-865020200090000007,"Abstract Purpose To assess the effect of antibiotic prophylaxis on surgical site infection (SSI) rates in women undergoing breast cancer surgery in two tertiary hospitals in Brazil. Methods This was a randomized, double-blind, placebo-controlled, parallel-group clinical trial. A total of 124 women without independent risk factors for SSI were randomly assigned to receive either cefazolin (antibiotic group, n = 62) or placebo (control group, n = 62) as preoperative prophylaxis. After surgery, all surgical wounds were examined once a week, for four weeks, according to the Centers for Disease Control and Prevention definitions and classifications for SSI. Results Baseline characteristics were homogeneous between the two groups. Only one patient in the antibiotic group developed SSI, which was classified as superficial incisional. The overall SSI rate was low, with no significant differen...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-03944,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,Effects of maxillary expansion on hearing and voice function in non-cleft lip palate and cleft lip palate patients with transverse maxillary deficiency: a multicentric randomized controlled trial,SciELO journals,figshare.ars,10.6084/m9.figshare.20015027,https://scielo.figshare.com/articles/dataset/Effects_of_maxillary_expansion_on_hearing_and_voice_function_in_non-cleft_lip_palate_and_cleft_lip_palate_patients_with_transverse_maxillary_deficiency_a_multicentric_randomized_controlled_trial/20015027,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1016/j.bjorl.2019.09.010,"Abstract Introduction The association between the treatment of transverse maxillary deﬁciency and the recovery of hearing and voice functions has gained attention in recent years. Objective This prospective controlled trial aimed to evaluate the effects of rapid maxillary expansion on hearing and voice function in children with non-cleft lip palate and bilateral cleft lip palate with transverse maxillary deficiency Methods 53 patients (26 non-cleft and 27 bilateral cleft lip palate; mean age, 11.1 ± 1.8 years) requiring rapid maxillary expansion for correction of narrow maxillary arches were recruited for this trial. Eight sub-groups were established based on the degree of hearing loss. Pure-tone audiometric and tympanometric records were taken for each subject at four different time periods. The first records were taken before rapid maxillary expansion (T0), the second after expansio...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-06262,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,observational/non-randomized/secondary-analysis signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,Effects of training with Kinect Sports and Kinect Adventures in the resistance of lumbar-pelvic muscles of healthy young adults: non-randomized clinical trial,SciELO journals,figshare.ars,10.6084/m9.figshare.20015507,https://scielo.figshare.com/articles/dataset/Effects_of_training_with_Kinect_Sports_and_Kinect_Adventures_in_the_resistance_of_lumbar-pelvic_muscles_of_healthy_young_adults_non-randomized_clinical_trial/20015507,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/1809-2950/15727523042016,"ABSTRACT Exergames training (EXG) has been used as a technique for health prevention, however, little is known about its influence on the endurance of lumbar-pelvic muscles. The effects of Kinect Sports ® and Kinect Adventures ® on the endurance of lumbar-pelvic muscles in healthy young adults were analyzed. Forty participants (26 women and 14 men, from 18 to 30 years old) were sorted by convenience into a control group (CG, n = 20) and an intervention group (IG, n=20). The muscles of the trunk (flexor, extensor and lateral flexor) were assessed in three periods: before the intervention (T0), after five weeks (T5) and after 12 weeks (T12). Only the IG underwent training with Kinect Sports ® and Kinect Adventures ® (XBOX360 Kinect®), in pairs, twice a week, during 12 weeks. To analyze the differences between groups, mixed ANOVA test was used with repeated measures design 2 (treatment g...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-03826,Defer - low clinical or data confidence,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,observational/non-randomized/secondary-analysis signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,Elos Program's Efficacy Evaluation in School Management of Child Behavior: A Non-Randomized Controlled Trial,SciELO journals,figshare.ars,10.6084/m9.figshare.21353243.v1,https://scielo.figshare.com/articles/dataset/Elos_Program_s_Efficacy_Evaluation_in_School_Management_of_Child_Behavior_A_Non-Randomized_Controlled_Trial/21353243/1,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/0102.3772e38315.en,"Abstract The Elos Program resulted from a Brazilian cultural adaptation of the Good Behavior Game, a preventive strategy for classroom management to reduce aggressive and disruptive behaviors. The goal is to discuss the Elos Program’s efficacy during its implementation in 16 elementary Brazilian public schools in two cities in 2016. The design was a non-randomized controlled trial with 80 classes in each group, experimental and control, involving 1,731 students. The study used the Generalized Estimating Equation model to verify the program's effect. Elos seemed to be effective in reducing aggressiveness and disruptive behavior in boys. These results are aligned with others GBG international studies and suggest that, after a randomized trial, the program would be ready to be disseminated in Brazil.",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-05205,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,aggregate/table/omics supplementary signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,A Randomized Trial Evaluating Intraoperative Ischemic Preconditioning of Parathyroid Glands During Total Thyroidectomy: A Signal for Earlier Parathyroid Function Recovery,Taylor & Francis,figshare.ars,10.6084/m9.figshare.31204002,https://tandf.figshare.com/articles/dataset/A_Randomized_Trial_Evaluating_Intraoperative_Ischemic_Preconditioning_of_Parathyroid_Glands_During_Total_Thyroidectomy_A_Signal_for_Earlier_Parathyroid_Function_Recovery/31204002,2026,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/08941939.2026.2613617,"Ischemic preconditioning of parathyroid glands (IPCP) is biologically plausible but clinical evidence is limited. In this single-center randomized trial (ChiCTR2000039788), we compared IPCP versus control during total thyroidectomy with central neck dissection. A total of 135 patients with differentiated thyroid carcinoma were analyzed (IPCP, n = 67; control, n = 68). IPCP consists of three cycles of 60-second occlusion followed by 60-second reperfusion of the ipsilateral superior and inferior thyroid arteries. The baseline characteristics, postoperative hypoparathyroidism (hypoPTH) and hypocalcemia, early parathyroid function recovery (PFR), and surgical complications, were compared between groups. The incidence of postoperative hypoPTH and protracted hypoPTH was not significantly different between the IPCP and control groups (50.8% vs 41.2%, p = 0.265; 6.0% vs 14.7%, p = 0.096). An ...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-00106,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,9,non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,An evidence-based educational video does not influence running shoe selection: a randomised controlled trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.31272355.v1,https://tandf.figshare.com/articles/dataset/An_evidence-based_educational_video_does_not_influence_running_shoe_selection_a_randomised_controlled_trial/31272355/1,2026,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/19424280.2026.2624382,"Runners may select shoes based on marketing recommendations rather than scientific evidence. It remains unknown if education on the latest research can influence subjective appreciation of footwear and selection. Our aims were to identify how an evidence-based educational video influences how runners select shoes, and perceive shoe comfort, satisfaction, and performance over three months compared with a control video. Fifty-six uninjured runners looking for a new pair of running shoes completed this randomised controlled trial. Prior to purchasing new shoes for road running in speciality stores, runners were assigned to watch an educational video on (1) the latest research about the association between running shoes and injuries (intervention) or (2) the evolution of running demographics (control). Runners completed surveys about their newly purchased shoes in reference to their previ...",Do not clean unless new source information resolves the disqualifying metadata signal.
