candidate_id,deferred_source_status,qualification_decision,review_queue,qualification_score,qualification_reasons,open_reuse_status,publication_status,randomization_status,human_clinical_status,raw_participant_data_signal,tabular_file_signal,participant_signal,treatment_signal,outcome_signal,title,publisher,repository_client,doi,url,publication_year,formats,rights_license_short,related_publications_short,description_short,next_action
RCTC-03240,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,Efficacy of intraoperative systemic lidocaine on quality of recovery after laparoscopic colorectal surgery: a randomized controlled trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.25209585,https://tandf.figshare.com/articles/dataset/Efficacy_of_intraoperative_systemic_lidocaine_on_quality_of_recovery_after_laparoscopic_colorectal_surgery_a_randomized_controlled_trial/25209585,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/07853890.2024.2315229,"Many clinical trials have demonstrated the benefits of intraoperative systemic lidocaine administration in major abdominal surgeries. We tested the hypothesis that systemic lidocaine is associated with an enhanced early quality of recovery in patients following laparoscopic colorectal resection. We randomly allocated 126 patients scheduled for laparoscopic colorectal surgery in a 1:1 ratio to receive either lidocaine (1.5 mg kg −1 bolus over 10 min, followed by continuous infusion at 2 mg kg −1 h −1 until the end of surgery) or identical volumes and rates of saline. The primary outcome was the Quality of Recovery-15 score assessed 24 h after surgery. Secondary outcomes were areas under the pain numeric rating scale curve over time, 48-h morphine consumption, and adverse events. Compared with saline, systemic lidocaine improved the Quality of Recovery-15 score 24 h postoperatively, wit...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-05939,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,Efficacy of traumatic memory reactivation with or without propranolol in PTSD with high dissociative experiences,Taylor & Francis,figshare.ars,10.6084/m9.figshare.21656234,https://tandf.figshare.com/articles/dataset/Efficacy_of_traumatic_memory_reactivation_with_or_without_propranolol_in_PTSD_with_high_dissociative_experiences/21656234,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/20008066.2022.2151098,"Background: Post-traumatic stress disorder (PTSD) with dissociative symptoms is now a full-fledged subtype of this disorder. The dissociative subtype is associated with a greater number of psychiatric comorbidities. To date, the impact of dissociation on the efficacy of PTSD treatment remains unclear. Objective: The aim of this study was to compare the efficacy of a traumatic memory reactivation procedure with the administration of propranolol or a placebo once a week for six consecutive weeks in reducing PTSD and MDE symptoms between PTSD subjects with or without high dissociative symptoms. Method: For that, we conducted a randomized clinical trial in 66 adults diagnosed with longstanding PTSD and measured the SCID PTSD module, the PTSD Checklist (PCL-S), Beck’s Depression Inventory-II (BDI-II), and the Dissociative Experiences Scale (DES). Results: Patients with and without high dis...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-01803,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,Enhancing self-directed learning with custom GPT AI facilitation among medical students: A randomized controlled trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.29039163.v1,https://tandf.figshare.com/articles/dataset/Enhancing_self-directed_learning_with_custom_GPT_AI_facilitation_among_medical_students_A_randomized_controlled_trial/29039163/1,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/0142159x.2024.2413023,"This study aims to assess the impact of LearnGuide, a specialized ChatGPT tool designed to support self-directed learning among medical students. In this 14-week randomized controlled trial (ClinicalTrials.gov NCT06276049), 103 medical students were assigned to either an intervention group, which received 12 weeks of problem-based training with LearnGuide support, or a control group, which received identical training without AI assistance. Primary and secondary outcomes, including Self-Directed Learning Scale scores at 6 and 12 weeks, Cornell Critical Thinking Test Level Z scores, and Global Flow Scores, were evaluated with a 14-week follow-up. Mann-Whitney U tests were used for statistical comparisons between the groups. At 6 weeks, the intervention group showed a marginally higher median Self-Directed Learning Scale score, which further improved by 12 weeks (4.15 [95% CI, 0.82 to 7....",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-00557,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,Examining MEmory Training for Recovery-Adolescent among Afghan adolescent boys: a pilot randomised controlled trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.24092462,https://tandf.figshare.com/articles/dataset/Examining_MEmory_Training_for_Recovery-Adolescent_among_Afghan_adolescent_boys_a_pilot_randomised_controlled_trial/24092462,2023,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/20008066.2023.2251780,"Objective: To conduct a pilot randomised controlled trial examining the feasibility, acceptability and efficacy of MEmory Training for Recovery-Adolescent (METRA) in improving psychological symptoms among Afghan adolescent boys following a terrorist attack. Method: A pilot randomised controlled trial compared METRA to a Control Group, with a three-month follow-up. The study occurred in Kabul (June-November 2022). Fifty-eight boys aged 14–19 years ( Mage = 16.70, SD = 1.26) with heightened posttraumatic stress disorder (PTSD) symptoms were recruited through a local school that had recently experienced a terrorist attack. Participants were randomised 1:1 to receive METRA ( n = 28) (10 session group-intervention) or Control ( n = 30) (10 group-sessions of study skills). Primary outcomes were self-reported PTSD symptoms at post-intervention. Secondary outcomes included self-reported anxie...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-03800,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,"Exposing therapists to trauma-focused treatment in psychosis: effects on credibility, expected burden, and harm expectancies",Taylor & Francis,figshare.ars,10.6084/m9.figshare.21829221,https://tandf.figshare.com/articles/dataset/Exposing_therapists_to_trauma-focused_treatment_in_psychosis_effects_on_credibility_expected_burden_and_harm_expectancies/21829221,2023,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.3402/ejpt.v7.31712,"Despite robust empirical support for the efficacy of trauma-focused treatments, the dissemination proves difficult, especially in relation to patients with comorbid psychosis. Many therapists endorse negative beliefs about the credibility, burden, and harm of such treatment. This feasibility study explores the impact of specialized training on therapists’ beliefs about trauma-focused treatment within a randomized controlled trial. Therapist-rated ( n= 16) credibility, expected burden, and harm expectancies of trauma-focused treatment were assessed at baseline, post-theoretical training, post-technical training, post-supervised practical training, and at 2-year follow-up. Credibility and burden beliefs of therapists concerning the treatment of every specific patient in the trial were also assessed. Over time, therapist-rated credibility of trauma-focused treatment showed a significant ...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-04406,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,Feasibility and preliminary effects of a tele-prehabilitation program and an in-person prehablitation program compared to usual care for total hip or knee arthroplasty candidates: a pilot randomized controlled trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.7582094.v1,https://tandf.figshare.com/articles/Feasibility_and_preliminary_effects_of_a_tele-prehabilitation_program_and_an_in-person_prehablitation_program_compared_to_usual_care_for_total_hip_or_knee_arthroplasty_candidates_a_pilot_randomized_controlled_trial/7582094/1,2019,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/09638288.2018.1515992,"Purpose : Prolonged wait times for total hip and knee arthroplasty have deleterious effects on functional status for the awaiting patients. Telerehabilitation interventions can optimize the delivery of perioperative care. This pilot single-blind randomized controlled trial evaluates the feasibility and the potential impact on pain and disability of a telerehabilitation prehabilitation program, compared to in-person prehabilitation or usual care. Material and methods : Thirty-four patients awaiting a total hip or knee arthroplasty were randomly assigned to (1) an in-person 12-week prehabilitation program, (2) a tele-prehabilitation program or (3) usual care. Outcomes were feasibility, patients’ acceptance and compliance to the program, the LEFS, the WOMAC, SF-36, the Self-Pace Walk, the Stair Test, the Timed Up and Go, and a Global Rating of Change scale. Outcomes were collected at bas...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-03432,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,Feasibility of a Child-Friendly 2-Minute Walk Test: A Crossover Randomized Controlled Trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.25039007,https://tandf.figshare.com/articles/dataset/Feasibility_of_a_Child-Friendly_2-Minute_Walk_Test_A_Crossover_Randomized_Controlled_Trial/25039007,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/01942638.2024.2304765,"Most studies that use the NIH Toolbox 2-Minute Walk Test with young children, modify the protocol, compromising the generalizability of outcomes. A standardizable protocol is needed. The purpose of this study was to compare the 2MWT performance of children ages 3–6 years on the standard NIH Toolbox protocol and on a modified protocol designed to support young children. Cross-over randomized controlled trial. Fifteen typically developing children ages 3–6 years were randomly assigned to the performance order of the NIH toolbox 2MWT protocol and the Modified Accessibility Path (MAP) 2MWT protocol. Outcome variables and statistical analyses included test completion (McNemar test), distance walked (Wilcoxon signed-rank test), and accuracy (general estimating equation model with Poisson distribution). All children completed 2 min of walking with the MAP protocol. Only 40% of children compl...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-01993,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,Feasibility of an early versus delayed rehabilitation intervention in patients with lung cancer on cancer-related fatigue: a pilot RCT,Taylor & Francis,figshare.ars,10.6084/m9.figshare.31016064,https://tandf.figshare.com/articles/dataset/Feasibility_of_an_early_versus_delayed_rehabilitation_intervention_in_patients_with_lung_cancer_on_cancer-related_fatigue_a_pilot_RCT/31016064,2026,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/14796694.2025.2607632,"Cancer-related fatigue (CRF) reduces physical performance and quality of life (QoL). Some authors suggest including moderate-intensity physical exercise to manage CRF; however, the optimal timing to offer rehabilitation remains unclear. The primary aim is to investigate the feasibility of a pulmonary rehabilitation (PR) program, including physical exercise and educational sessions, for lung cancer patients undergoing cancer treatments; secondary objectives are to investigate its effect on CRF, physical performance, and QoL. This randomized controlled trial enrolls 40 patients with stage II or III non-small-cell lung cancer undergoing chemotherapy, radiotherapy, or immunotherapy. Patients are randomly assigned to one of two groups: Group A (early-PR) begins PR after enrollment, at the beginning of non-surgical therapies, while Group B (delayed-PR) begins PR for 3 months after enrollmen...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-03239,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,"Hemodynamic changes in the prone position according to fluid loading after anaesthesia induction in patients undergoing lumbar spine surgery: a randomized, assessor-blind, prospective study",Taylor & Francis,figshare.ars,10.6084/m9.figshare.25902579.v1,https://tandf.figshare.com/articles/dataset/Hemodynamic_changes_in_the_prone_position_according_to_fluid_loading_after_anaesthesia_induction_in_patients_undergoing_lumbar_spine_surgery_a_randomized_assessor-blind_prospective_study/25902579/1,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/07853890.2024.2356645,"A change from the supine to prone position causes hemodynamic alterations. We aimed to evaluate the effect of fluid preloading in the supine position, the subsequent hemodynamic changes in the prone position and postoperative outcomes. This prospective, assessor-blind, randomized controlled trial was conducted between March and June 2023. Adults scheduled for elective orthopaedic lumbar surgery under general anaesthesia were enrolled. In total, 80 participants were randomly assigned to fluid maintenance (M) or loading (L) groups. Both groups were administered intravenous fluid at a rate of 2 ml/kg/h until surgical incision; Group L was loaded with an additional 5 ml/kg intravenous fluid for 10 min after anaesthesia induction. The primary outcome was incidence of hypotension before surgical incision. Secondary outcomes included differences in the mean blood pressure (mBP), heart rate, ...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-00188,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,"High-dose glucocorticoid treatment vs. glucocorticoid replacement in immune checkpoint inhibitor associated hypophysitis (CORTICI): an open, randomised controlled trial",Taylor & Francis,figshare.ars,10.6084/m9.figshare.28280889.v1,https://tandf.figshare.com/articles/dataset/High-dose_glucocorticoid_treatment_vs_glucocorticoid_replacement_in_immune_checkpoint_inhibitor_associated_hypophysitis_CORTICI_an_open_randomised_controlled_trial/28280889/1,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/07853890.2025.2453829,"One of the most severe endocrine side effects of immune checkpoint inhibitors (ICI) is hypophysitis leading to adrenal insufficiency. Recovery is rare, although it has been reported after high-dose glucocorticoid treatment. This is the first randomised study to evaluate whether hormonal recovery differs in patients treated with high-dose glucocorticoids versus glucocorticoid replacement therapy. In this single-centre, open, randomised controlled study, patients with ICI associated hypophysitis were randomised 1:1 to high-dose glucocorticoid treatment (1 mg/kg of prednisolone for two weeks, followed by tapering until week 7 and a switch to hydrocortisone 20 mg total daily dose in week 8) or glucocorticoid replacement therapy (hydrocortisone 20 mg total daily dose) over 8 weeks. The primary outcome was the frequency of hormonal axes recovery. Between 17th April 2019 and 16th September 2...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-01769,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,Immediate effects of myofascial technique for the treatment of chronic nonspecific neck pain in adults: a randomized placebo-controlled trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.30452172,https://tandf.figshare.com/articles/dataset/Immediate_effects_of_myofascial_technique_for_the_treatment_of_chronic_nonspecific_neck_pain_in_adults_a_randomized_placebo-controlled_trial/30452172,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/09593985.2025.2579592,"The sternocleidomastoid fascia (SCMF), with its rich innervation, may serve as a generator of pain for patients with chronic neck pain when it undergoes structural and biomechanical abnormalities. Myofascial technique (MFT) is commonly used to reduce tissue stiffness and pain. However, the evidence for these clinical benefits is limited. To evaluate the immediate effects of standardized MFT compared to sham MFT on stiffness of sternocleidomastoid muscle, thickness of SCMF, pain intensity, and craniovertebral angle. A randomized placebo-controlled trial conducted in November-December 2023. Forty-eight chronic nonspecific neck pain (CNNP) patients were randomized to standard MFT or sham MFT. Outcome measures were collected before intervention (T0) and immediately after intervention (T1). Pain intensity was also assessed on day 2 (T2). Compared with sham, MFT significantly reduced SCMF t...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-00941,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,Immunogenicity and safety of two-dose or three-dose regimens of inactivated COVID-19 vaccines in patients with pulmonary tuberculosis: a randomised clinical trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.27645970.v2,https://tandf.figshare.com/articles/dataset/Immunogenicity_and_safety_of_two-dose_or_three-dose_regimens_of_inactivated_COVID-19_vaccines_in_patients_with_pulmonary_tuberculosis_a_randomized_clinical_trial/27645970/2,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/14760584.2024.2425283,"To assess the immunogenicity and safety of two-dose regimen of inactivated COVID-19 vaccines in patients with pulmonary tuberculosis (PTB) and explored the potential benefits of additional dose. In total, 182 PTB patients were randomly (1:1) assigned to the standard-dose group to receive three standard doses of inactivated COVID-19 vaccines, or the double-dose boosting group to receive two standard doses plus a double dose, with a 28-day interval. Forty healthy controls were assigned to receive two doses of inactivated COVID-19 vaccines 28 days apart. The primary endpoint was neutralizing antibodies 28 days after the second vaccination. Two doses of inactivated COVID-19 vaccines induced comparable neutralizing antibodies in PTB patients and the healthy controls, with GMTs against ancestral SARS-CoV-2 of 36.8 vs 31.4 ( p = 0.4618) and seroconversion rates of 83.9% vs 87.5% ( p = 0.6965...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-01288,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,"Impact on analgesia, diaphragmatic function, and recovery between erector spinae plane block versus superior trunk block in arthroscopic shoulder surgery: a randomized controlled trial",Taylor & Francis,figshare.ars,10.6084/m9.figshare.32286689.v1,https://tandf.figshare.com/articles/dataset/Impact_on_analgesia_diaphragmatic_function_and_recovery_between_erector_spinae_plane_block_versus_superior_trunk_block_in_arthroscopic_shoulder_surgery_a_randomized_controlled_trial/32286689/1,2026,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/07853890.2026.2672843,"Effective analgesia and preservation of diaphragmatic function are key considerations in analgesia for shoulder surgery. The superior trunk block provides analgesia with reduced phrenic nerve involvement, while the erector spinae plane block offers minimal impact on diaphragm motion. This randomized controlled trial compared the analgesic efficacy, impact on diaphragmatic motion, and postoperative recovery between the two blocks. Sixty patients undergoing arthroscopic shoulder surgery were randomized to receive either erector spinae plane block or superior trunk block. Primary outcomes were postoperative VAS and changes in diaphragmatic excursion. Secondary outcomes included Quality of Recovery-15 (QoR-15) scores, morphine-equivalent consumption, and the handgrip strength motor blockade. The superior trunk block resulted in significantly lower dynamic VAS at 1-h postoperatively (0.1 [...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-01055,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,Intervention for children with word-finding difficulties: a parallel group randomised control trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.5259718,https://tandf.figshare.com/articles/dataset/Intervention_for_children_with_word-finding_difficulties_a_parallel_group_randomised_control_trial/5259718,2019,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/17549507.2017.1348541,"Purpose : The study investigated the outcome of a word-web intervention for children diagnosed with word-finding difficulties (WFDs). Method : Twenty children age 6–8 years with WFDs confirmed by a discrepancy between comprehension and production on the Test of Word Finding-2, were randomly assigned to intervention ( n = 11) and waiting control ( n = 9) groups. The intervention group had six sessions of intervention which used word-webs and targeted children’s meta-cognitive awareness and word-retrieval. Result : On the treated experimental set (n = 25 items) the intervention group gained on average four times as many items as the waiting control group ( d = 2.30). There were also gains on personally chosen items for the intervention group. There was little change on untreated items for either group. Conclusion : The study is the first randomised control trial to demonstrate an effect...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-02184,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,Intranasal Ketamine as an Adjunct to Fentanyl for the Prehospital Treatment of Acute Traumatic Pain: Design and Rationale of a Randomized Controlled Trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.13096573.v1,https://tandf.figshare.com/articles/dataset/Intranasal_Ketamine_as_an_Adjunct_to_Fentanyl_for_the_Prehospital_Treatment_of_Acute_Traumatic_Pain_Design_and_Rationale_of_a_Randomized_Controlled_Trial/13096573/1,2020,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/10903127.2020.1808746,"Objective : Acute pain management is fundamental in prehospital trauma care. Early pain control may decrease the risk of developing post-traumatic stress disorder (PTSD) and chronic pain. Fentanyl and ketamine are frequently used off-label, but there is a paucity of comparative data to guide decision-making about treatment of prehospital severe, acute pain. This trial will determine whether the addition of single dose of intranasal ketamine to fentanyl is more effective for the treatment of acute traumatic pain than administration of fentanyl alone. Methods : This two-part study consists of prehospital and 90-day follow-up components (NCT02866071). The prehospital trial is a blinded, randomized, controlled trial of adult men (age 18-65 years) rating pain ≥7/10 after an acute traumatic injury of any type. Women will be excluded due to inability to confirm pregnancy status and unknown f...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-03700,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,Investigating the Effect of Leap Motion on Upper Extremity Rehabilitation in Children with Cerebral Palsy: A Randomized Controlled Trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.22697795.v1,https://tandf.figshare.com/articles/dataset/Investigating_the_Effect_of_Leap_Motion_on_Upper_Extremity_Rehabilitation_in_Children_with_Cerebral_Palsy_A_Randomized_Controlled_Trial/22697795/1,2023,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/17518423.2023.2203210,"In this randomized clinical trial, we look for the following questions’ answer: How does the integration of LMC affect (1) upper extremity (UE) function, (2) grip strength, and (3) lateral and palmar pinch strength in children with cerebral palsy (CP), in comparison with conventional rehabilitation methods? Twenty patients were randomly assigned to LMC (case) or conventional (control) groups. The grip, lateral and palmar pinch forces increased in case group patients more than control group both at the end of intervention ( P < .001 for all three), and at 20 weeks’ follow-up (P values 0.035, 0.002, and 0.002). The Quality of Upper Extremity Skills Test (QUEST) score changes were similar between two groups, except for grasp score at the end of step 2 and 3 ( P = .04 and 0.01, respectively). The addition of LMC to the rehabilitation program of patients with CP may improve the UE motor fu...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-06633,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,Investigation of age–treatment interaction in the SPACE trial using different statistical approaches,Taylor & Francis,figshare.ars,10.6084/m9.figshare.7477574.v1,https://tandf.figshare.com/articles/Investigation_of_age_treatment_interaction_in_the_SPACE_trial_using_different_statistical_approaches/7477574/1,2018,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/02664763.2018.1558186,"Selection of treatments to fit the specific needs for a certain patient is one major challenge in modern medicine. Personalized treatments rely on established patient–treatment interactions. In recent years, various statistical methods for the identification and estimation of interactions between relevant covariates and treatment were proposed. In this article, different available methods for detection and estimation of a covariate–treatment interaction for a time-to-event outcome, namely the standard Cox regression model assuming a linear interaction, the fractional polynomials approach for interaction, the modified outcome approach, the local partial-likelihood approach, and STEPP (Subpopulation Treatment Effect Pattern Plots) were applied to data from the SPACE trial, a randomized clinical trial comparing stent-protected angioplasty (CAS) to carotid endarterectomy (CEA) in patients...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-02096,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,15,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,yes,Is synchronous telerehabilitation effective in the treatment of rotator cuff tears? - a randomized controlled trial,Taylor & Francis,figshare.ars,10.6084/m9.figshare.29460400.v1,https://tandf.figshare.com/articles/dataset/Is_synchronous_telerehabilitation_effective_in_the_treatment_of_rotator_cuff_tears_-_a_randomized_controlled_trial/29460400/1,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/09593985.2025.2526021,"Shoulder pain is one of the most common musculoskeletal complaints, increasing with age and affecting many functions. To compare the effects of synchronized telerehabilitation and face-to-face rehabilitation approaches in terms of pain, function, and muscle activation in patients with partial rotator-cuff (RC) tears. 44 patients with partial RC tear were randomly separated into two groups (Group-1:Telerehabilitation; Group-2: Face-to-face rehabilitation). Pain levels were assessed using a Visual Analogue Scale (VAS), shoulder function using the Disabilities of the Arm, Shoulder, and Hand (DASH) scale, muscle activation levels using a superficial electromyogram (sEMG), and satisfaction levels using the Global Rating of Change (GRC) and the Telehealth Satisfaction Scale (TSS). The mean ages of the groups were 55.55 years (±7.01) and 57.00 years (±8.12), respectively. The VAS-rest score ...",Keep deferred until a source-specific official download route or file manifest is identified.
